comp,ivar,ipft,R2,RMSE,slope,reMSE,dNRMSE,sNRMSE,iNRMSE,f_SB,f_SDSD,f_LSC,varname,pft,var,dim,alg
biomass,6,14,0.42799183862018364,0.3365374333634711,1.0644477678087907,0.0004839324546360544,0.029724863003744283,0.7563122115765528,inf,0.02144201854762339,0.15679157737970792,0.8217664040726688,biomass_06,PFT14,Root,pft,MLPRegressor
biomass,6,15,0.4996782151969027,0.33808339206340743,0.5677209625310823,0.0004232840818977134,0.04344737932572739,0.7073342808058275,147.50471951361158,0.0004798361850978701,0.0822049136513468,0.9173152501635553,biomass_06,PFT15,Root,pft,XGBRegressor
biomass,7,2,0.8996160785891191,1.7197829090937946,1.001065604628923,8.492717547451852e-05,0.06408867536818502,0.31683421755056834,inf,0.010301180052021077,0.024423266509136267,0.9652755534388426,biomass_07,PFT02,Fruit,pft,BaggingRegressor
biomass,7,3,0.9295552785504159,1.3703362287253964,0.924968049102311,5.9597903087634593e-05,0.04588498445016062,0.265414245001251,inf,0.003664882003826645,0.023595430859321292,0.9727396871368521,biomass_07,PFT03,Fruit,pft,MLPRegressor
biomass,7,4,0.9837001346465661,0.33092356452310184,0.9986765800383064,1.3790072211026945e-05,0.0246682485170813,0.1276709260302981,inf,0.003261630551268238,0.0028176479245200746,0.9939207215242117,biomass_07,PFT04,Fruit,pft,BaggingRegressor
biomass,7,5,0.9743015199123423,0.436830153715893,1.0110333295563696,2.1741522916800075e-05,0.02112402142069273,0.1603074548723723,inf,0.002940609207390031,0.021612458060951165,0.9754469327316587,biomass_07,PFT05,Fruit,pft,MLPRegressor
biomass,7,6,0.7614971623834569,1.044198893175753,0.8378540689795723,0.00020177905043700773,0.05077231376026256,0.48836752309765963,inf,0.0012610693816285663,0.00812228205566424,0.9906166485627073,biomass_07,PFT06,Fruit,pft,XGBRegressor
biomass,7,7,0.9844543827508833,0.19756922197089677,1.0350375575531285,1.3151960447645326e-05,0.029508851144823153,0.12468206466495801,inf,0.02658710074696301,0.1120337838244195,0.8613791154286176,biomass_07,PFT07,Fruit,pft,BaggingRegressor
biomass,7,8,1.0,0.0,1.0,,,,,,,,biomass_07,PFT08,Fruit,pft,NoneType
biomass,7,9,1.0,0.0,1.0,,,,,,,,biomass_07,PFT09,Fruit,pft,NoneType
biomass,7,10,0.6646138359186081,1.3558899286343893,0.8869641820039069,0.0002837446396627681,0.07153863450867956,0.5791253440157768,1682.0253962135675,0.004364588531168153,0.008232192513798635,0.9874032189550332,biomass_07,PFT10,Fruit,pft,BaggingRegressor
biomass,7,11,0.9645968507018291,1.7988949328231325,1.0133467402228535,2.9951902959535486e-05,0.029203955938165146,0.18815724620160382,inf,0.000895246351717351,0.026388625827960723,0.972716127820322,biomass_07,PFT11,Fruit,pft,XGBRegressor
biomass,7,12,0.8489092864480549,2.0432330120643787,0.9296830045522178,0.000127826322801984,0.06537525164425488,0.3887038892935665,inf,0.00565501034734351,0.00015183623034462657,0.9941931534223121,biomass_07,PFT12,Fruit,pft,XGBRegressor
biomass,7,13,0.5551569065149802,2.06696156696418,0.5165668695005767,0.00037634779482658185,0.038874299503239486,0.6669655864323285,inf,0.001148745834889809,0.21465498590759077,0.7841962682575194,biomass_07,PFT13,Fruit,pft,XGBRegressor
biomass,7,14,0.6516324898359996,0.22383766547117706,1.072353831159176,0.0002947271659593912,0.027618592441241162,0.590226659990889,inf,0.01760118967952077,0.1381806323466275,0.8442181779738518,biomass_07,PFT14,Fruit,pft,MLPRegressor
biomass,7,15,0.5299101127362543,0.1058033357927923,0.6682922332888792,0.0003977071804261808,0.04847057795109036,0.6856310139307773,191.01291687972798,0.000206544369051674,0.022090095624124232,0.9777033600068241,biomass_07,PFT15,Fruit,pft,XGBRegressor
biomass,8,2,-303.7588738761109,2.2869050738324526e-13,0.7845973744161185,0.25783322662953545,2.6681411677960813,17.45734441076623,inf,0.0027538249726355235,0.8878809557750534,0.10936521925231088,biomass_08,PFT02,Labile,pft,RidgeCV
biomass,8,3,0.9084974174938636,17.322691636451516,0.9559695415170484,7.741335237405784e-05,0.04496575781414944,0.30249393796593077,inf,0.0019505379733885072,2.9045754551318353e-05,0.9980204162720601,biomass_08,PFT03,Labile,pft,MLPRegressor
biomass,8,4,0.2429365291212623,1.5570357980108074e-09,0.9359272970321633,0.0006404936301850572,0.1557142443779117,0.870093943708803,inf,0.05001371298359629,0.09023592840933253,0.8597503586070713,biomass_08,PFT04,Labile,pft,RidgeCV
biomass,8,5,-1.5614534737056744,1.6420104309479383e-09,-0.37563080924363534,0.002167050316163853,0.1642122905129274,1.6004541460803163,inf,0.004031911148329304,0.004357542105526009,0.9916105467461447,biomass_08,PFT05,Labile,pft,RidgeCV
biomass,8,6,0.9626485344424501,25.78715622372964,0.9930973948009632,3.1600224667977855e-05,0.05337123494414744,0.1932652725078922,inf,0.00021997188451065166,0.0036652721600896657,0.9961147559553998,biomass_08,PFT06,Labile,pft,XGBRegressor
biomass,8,7,0.9998438639837242,4.377991922361792e-11,1.0008171368541696,1.3209476842291518e-07,0.004378141857993331,0.012495439819225481,inf,0.0007015741740493776,0.005127434588310158,0.9941709912376404,biomass_08,PFT07,Labile,pft,RidgeCV
biomass,8,8,0.9717195909786502,6.433826618291585,0.9743559817604261,2.392589595714872e-05,0.02711476805269045,0.16816780019180186,inf,0.0002653820829530332,0.004737210135394502,0.9949974077816524,biomass_08,PFT08,Labile,pft,XGBRegressor
biomass,8,9,-0.09982931766907521,7.210019614057454,0.0,0.019996896684892275,0.23096280033779518,1.0487274754048712,1.3028493081125532,0.09076800924042337,0.9092319907595766,0.0,biomass_08,PFT09,Labile,pft,NoneType
biomass,8,10,0.9816154774703038,10.302819462221063,0.9954138914908085,1.5553741564886884e-05,0.053069953338661185,0.13558953694771694,0.7929444587369049,0.0010926376236985176,0.0011437709313998812,0.9977635914449016,biomass_08,PFT10,Labile,pft,XGBRegressor
biomass,8,11,0.9705819856977712,6.9878761157570635,0.96969563543205,2.4888336973120783e-05,0.044888181406768264,0.17151680472253664,inf,0.0008801297920836696,0.008413125951411471,0.9907067442565047,biomass_08,PFT11,Labile,pft,XGBRegressor
biomass,8,12,0.916480552215173,39.78513414920976,1.028461320291774,7.065943129003979e-05,0.10295066820492865,0.28899731449414373,inf,0.047858029466755006,0.05222152233479956,0.8999204481984454,biomass_08,PFT12,Labile,pft,XGBRegressor
biomass,8,13,0.8363399369306496,17.243188572619236,1.0969173025796737,0.0001384602902447973,0.04462318740156329,0.40454920970056335,inf,0.005231417218844536,0.16584367951478998,0.8289249032663655,biomass_08,PFT13,Labile,pft,XGBRegressor
biomass,8,14,-0.8289097957982603,15.264526802418775,0.9432543756538792,0.0015473010116736552,0.07936141408295876,1.352371914747663,inf,0.01999554723921227,0.22166804308295432,0.7583364096778333,biomass_08,PFT14,Labile,pft,MLPRegressor
biomass,8,15,0.9057946169161696,13.72855411364508,0.9005048422780141,7.96999856885198e-05,0.08908610972255611,0.3069289544566143,0.5009054945635212,0.0016444947430578891,0.030866366168621262,0.9674891390883208,biomass_08,PFT15,Labile,pft,BaggingRegressor
litter,1,2,0.9382157795437365,2.8436607502995974,0.9665535844137207,5.227091409159355e-05,0.04197001223311855,0.2485643185500758,inf,0.003575233718210359,0.00011523796684808276,0.9963095283149417,litter_02_ab,PFT02,StructuralAB,met.or.str,XGBRegressor
litter,1,3,0.5638401468328957,7.598679340856996,0.7991455871155992,0.0003690015678232693,0.05541215419625591,0.6604239949964753,inf,0.003816687417789891,0.0006062430145161822,0.9955770695676939,litter_03_ab,PFT03,StructuralAB,met.or.str,BaggingRegressor
litter,1,4,0.9589068440167146,3.401383483454537,0.9912333888993478,3.4765783403794774e-05,0.0348580132044763,0.20271446910194993,inf,0.0016650015892838747,0.0033184536414352576,0.9950165447692809,litter_04_ab,PFT04,StructuralAB,met.or.str,XGBRegressor
litter,1,5,0.7441902075888502,5.559214780249721,0.7032529608379556,0.00021642114417186944,0.05153743064841573,0.505776425321653,inf,0.008790525561145632,0.13751173035514563,0.8536977440837088,litter_05_ab,PFT05,StructuralAB,met.or.str,XGBRegressor
litter,1,6,0.9593926297191891,8.59076660972523,0.966629393925904,3.4354797191887376e-05,0.050566809287768744,0.20151270501090218,inf,0.0019464028367947221,0.004286604967831277,0.9937669921953739,litter_06_ab,PFT06,StructuralAB,met.or.str,XGBRegressor
litter,1,7,0.9592905163397936,3.4644683357511927,0.9407505923670417,3.444118752978546e-05,0.04464877470108823,0.20176591302845587,inf,0.0021183220290578136,0.038768026338863566,0.9591136516320786,litter_07_ab,PFT07,StructuralAB,met.or.str,MLPRegressor
litter,1,8,0.9668429968426372,4.99078543082221,0.9772048478770333,2.8051610116212177e-05,0.043122712732474915,0.18209064544166675,inf,0.0005541821860384289,0.0011763510086654982,0.9982694668052962,litter_08_ab,PFT08,StructuralAB,met.or.str,BaggingRegressor
litter,1,9,-0.02987590676599905,6.064109813998163,0.0,0.018725016486654526,0.20509906116143212,1.0148280183193599,1.321341207835058,0.029009229723428353,0.9709907702765715,1.9322178474210124e-16,litter_09_ab,PFT09,StructuralAB,met.or.str,NoneType
litter,1,10,0.9573575428779381,8.309805656261457,0.9684784312095207,3.607652886807274e-05,0.051024289203670053,0.20650050150559437,2.031660239643367,1.388132099560484e-06,0.0024652096463830676,0.9975334022215174,litter_10_ab,PFT10,StructuralAB,met.or.str,XGBRegressor
litter,1,11,0.8698510312820606,11.849874094552446,0.8662754378173522,0.00011010911059047323,0.05780039028808385,0.3607616508415762,inf,0.006449886087671241,0.039429155173984126,0.9541209587383446,litter_11_ab,PFT11,StructuralAB,met.or.str,XGBRegressor
litter,1,12,0.9490602377323185,8.655425200405368,0.9668461310901423,4.30962455733346e-05,0.05461274259378894,0.2256983878269437,inf,0.0021538287591229494,0.0011848846083065395,0.9966612866325706,litter_12_ab,PFT12,StructuralAB,met.or.str,XGBRegressor
litter,1,13,0.9175548956044681,5.755543975820393,1.0141618330887,6.975051133293731e-05,0.026201013848595557,0.2871325554435301,inf,0.001706030982988266,0.03519030605635017,0.9631036629606616,litter_13_ab,PFT13,StructuralAB,met.or.str,XGBRegressor
litter,1,14,0.5343577587790528,1.0227284227992408,0.8768773740949694,0.00039394436651518373,0.03379245118471852,0.6823798364700904,inf,0.011695575056886627,0.02225337715667061,0.9660510477864427,litter_14_ab,PFT14,StructuralAB,met.or.str,MLPRegressor
litter,1,15,0.9607324411402752,5.938817415350573,0.9299262956000228,3.322128499130695e-05,0.058290356422583296,0.19816043717080564,0.16708104566765852,0.0010800024642940878,0.06833988402213002,0.930580113513576,litter_15_ab,PFT15,StructuralAB,met.or.str,XGBRegressor
litter,2,2,0.8743698232942598,1.195628354735484,0.9789600218429775,0.0001062861055040103,0.051467204740142825,0.354443474627112,inf,0.005374851346402332,0.01312900039509062,0.981496148258507,litter_02_be,PFT02,StructuralBE,met.or.str,MLPRegressor
litter,2,3,-0.3500469630957659,5.409871440659592,0.5926459215833628,0.0011421717115869423,0.07196327727755276,1.16191521338511,inf,0.003984122473215554,0.04157557089965792,0.9544403066271265,litter_03_be,PFT03,StructuralBE,met.or.str,XGBRegressor
litter,2,4,0.9739361575726564,1.1939506130858297,0.9955219274592296,2.205062811111982e-05,0.03246236182826327,0.16144300055234242,inf,0.0038756379289241806,0.0027508771433110485,0.9933734849277647,litter_04_be,PFT04,StructuralBE,met.or.str,BaggingRegressor
litter,2,5,0.7003155731061776,3.3925831438363225,0.6307878211180966,0.0002535401242756535,0.042251478005576854,0.5474344041927055,inf,0.0013073766077711473,0.21037292854416778,0.788319694848061,litter_05_be,PFT05,StructuralBE,met.or.str,XGBRegressor
litter,2,6,0.861403843495566,8.91603985305086,0.9723046206954719,0.00011725563156043489,0.07756802519801617,0.3722850473822903,inf,0.014312684754921381,0.011439584029766135,0.9742477312153125,litter_06_be,PFT06,StructuralBE,met.or.str,XGBRegressor
litter,2,7,0.926228898383072,2.5234121066330686,0.9189222760653968,6.241209950670732e-05,0.06037236503332457,0.2716083607272207,inf,0.014971699455066791,0.028425634837071233,0.956602665707862,litter_07_be,PFT07,StructuralBE,met.or.str,XGBRegressor
litter,2,8,0.953622772463627,3.490449624198117,0.9559154822728373,3.923623311029859e-05,0.05052165724614808,0.21535372654396517,inf,0.00013841516115422348,0.00961995374981446,0.9902416310890313,litter_08_be,PFT08,StructuralBE,met.or.str,XGBRegressor
litter,2,9,-0.05972721987499008,3.7966583411110646,-4.723966549830943e-31,0.01926776763409073,0.22163400528251,1.0294305318354369,1.5232219923690233,0.05636093775343044,0.943639062246566,3.573758294493224e-15,litter_09_be,PFT09,StructuralBE,met.or.str,NoneType
litter,2,10,0.9138054685296974,4.837608804480438,0.9317201399779798,7.292261545710884e-05,0.0636253618213866,0.2935890520273238,4.196632414770285,0.0012699383404258177,0.007581948680956613,0.9911481129786175,litter_10_be,PFT10,StructuralBE,met.or.str,XGBRegressor
litter,2,11,0.8794448682396049,3.08800084450451,0.8438620025674194,0.00010199249725921748,0.04092357432651843,0.34721050064823084,inf,0.006099438720319031,0.08523055755962473,0.9086700037200564,litter_11_be,PFT11,StructuralBE,met.or.str,MLPRegressor
litter,2,12,0.9616906546411819,2.121697371767202,0.9713580515376942,3.2410613670742975e-05,0.049296992470249004,0.19572773272793562,inf,0.008683692184429668,0.002456393151455078,0.9888599146641153,litter_12_be,PFT12,StructuralBE,met.or.str,MLPRegressor
litter,2,13,0.9431565236354211,0.9400059348755109,0.9816970837575812,4.8090927550405144e-05,0.022202752628945076,0.2384186996956801,inf,0.00041178731849371636,0.0017791702208099643,0.9978090424606962,litter_13_be,PFT13,StructuralBE,met.or.str,XGBRegressor
litter,2,14,0.6096459206901441,0.15583315825859337,0.9207709255626355,0.0003302487980624839,0.027670851836723853,0.6247832258550609,inf,0.015221743342856746,0.02945496305356347,0.9553232936035798,litter_14_be,PFT14,StructuralBE,met.or.str,MLPRegressor
litter,2,15,0.9628094266393233,2.8020965407907195,0.9238510908870872,3.146410605810207e-05,0.051534734366287104,0.19284857624747104,0.13156034626100843,0.0038579958624752283,0.09483691874910372,0.9013050853884209,litter_15_be,PFT15,StructuralBE,met.or.str,MLPRegressor
litter,3,2,0.9260069783323074,66.6525930410565,0.9772294433812769,6.259984912664347e-05,0.04232905454577172,0.2720165834424302,inf,0.004524355476556363,0.0026342033117353852,0.9928414412117084,litter_02_ab,PFT02,WoodyAB,met.or.str,XGBRegressor
litter,3,3,0.9617904282134849,35.84761662667609,0.9954544195495978,3.232620286507197e-05,0.027276666249629076,0.19547268808331014,inf,0.005938357601101683,0.005383955628148345,0.98867768677075,litter_03_ab,PFT03,WoodyAB,met.or.str,BaggingRegressor
litter,3,4,0.9302727033832945,79.39689663414593,1.0016277787708223,5.899094468418401e-05,0.04199813168968637,0.26405926724261264,inf,0.005332072172549976,0.018246865718739208,0.9764210621087108,litter_04_ab,PFT04,WoodyAB,met.or.str,BaggingRegressor
litter,3,5,0.8178230682492703,95.25895866499052,0.7756085496965764,0.00015412599978911138,0.04712129825653855,0.4268218969906882,inf,0.007124565440454868,0.11441519990424245,0.8784602346553028,litter_05_ab,PFT05,WoodyAB,met.or.str,XGBRegressor
litter,3,6,0.9377572908555599,109.54681923889379,1.0304137191670473,5.2658806382775044e-05,0.048937814070235244,0.24948488760732607,inf,0.00986078201693354,0.05680250470781686,0.9333367132752496,litter_06_ab,PFT06,WoodyAB,met.or.str,BaggingRegressor
litter,3,7,0.9255346550375901,78.18739038656945,0.8559674789925762,6.299944582268177e-05,0.052740132418493034,0.27288339077783735,inf,0.02514502856554422,0.17533407344284033,0.7995208979916155,litter_07_ab,PFT07,WoodyAB,met.or.str,XGBRegressor
litter,3,8,0.9432999329921472,68.20434882734612,0.9024760247982583,4.7969599837438876e-05,0.05936833591277067,0.23811775869903687,inf,0.01180160351949001,0.09170377514339599,0.896494621337114,litter_08_ab,PFT08,WoodyAB,met.or.str,XGBRegressor
litter,3,9,-0.07950328414668051,75.2855030902487,0.0,0.019627332439030552,0.2518532199074967,1.0389914745303162,1.291452899688717,0.07364802434068206,0.9263519756593184,-4.813918289569547e-16,litter_09_ab,PFT09,WoodyAB,met.or.str,NoneType
litter,3,10,0.9717244200906281,66.59435083525689,0.9732196140516124,2.392181041402021e-05,0.038738310922169124,0.1681534415626748,0.7150551230007016,5.668993228998435e-06,0.005725454344203775,0.9942688766625671,litter_10_ab,PFT10,WoodyAB,met.or.str,BaggingRegressor
litter,3,11,0.9861759013613737,57.107590748895284,0.9940825615193084,1.1695514922695736e-05,0.01930619519870554,0.11757592712212121,inf,0.00025498544358160667,7.12357759939101e-05,0.9996737787804245,litter_11_ab,PFT11,WoodyAB,met.or.str,XGBRegressor
litter,3,12,0.9757511865702053,70.90051665491586,0.9822098716030363,2.051507058358262e-05,0.040621659988869074,0.1557203051300461,inf,0.006524653547956172,0.001368893061448593,0.9921064533905952,litter_12_ab,PFT12,WoodyAB,met.or.str,XGBRegressor
litter,3,13,0.8808316551391765,62.682983599272085,0.950776323427647,0.00010081924269105201,0.028950808518292293,0.3452076836642306,inf,0.000735950480805892,0.0008840358296321534,0.998380013689562,litter_13_ab,PFT13,WoodyAB,met.or.str,XGBRegressor
litter,3,14,0.8861894056388537,13.842458948130698,1.0099182980996761,9.62864588503775e-05,0.018723984565447258,0.33735825817837367,inf,0.0008726751135748318,0.036760793807140084,0.9623665310792852,litter_14_ab,PFT14,WoodyAB,met.or.str,XGBRegressor
litter,3,15,0.9401100991827225,64.78398676806029,0.9120830630810919,5.066827480311128e-05,0.0652433249422648,0.24472413206971952,0.20963291975620044,0.000798656005595428,0.05967608990920862,0.9395252540851959,litter_15_ab,PFT15,WoodyAB,met.or.str,XGBRegressor
litter,4,2,0.9363241010817949,17.06845942506588,0.9775727845338283,5.387131888173025e-05,0.03497366815492909,0.2523408387839851,inf,0.0028197401885073957,0.0013518425180245844,0.9958284172934679,litter_02_be,PFT02,WoodyBE,met.or.str,BaggingRegressor
litter,4,3,0.9672428496638594,10.23271969588326,0.9924466194727957,2.7713325157479366e-05,0.026574498991406015,0.18098936525702444,inf,0.003496834900630497,0.0023265057372390055,0.9941766593621305,litter_03_be,PFT03,WoodyBE,met.or.str,XGBRegressor
litter,4,4,0.9764500039540019,18.36834877627369,1.00418150151532,1.9923854522840955e-05,0.029680071429943965,0.1534600796493929,inf,0.011087127321768626,0.01047021784755235,0.9784426548306789,litter_04_be,PFT04,WoodyBE,met.or.str,BaggingRegressor
litter,4,5,0.705501837529826,54.354588313265126,0.6003067789167458,0.0002491524217175753,0.042258825970236676,0.5426768490272771,inf,0.006101414572326169,0.3008077363575996,0.6930908490700742,litter_05_be,PFT05,WoodyBE,met.or.str,MLPRegressor
litter,4,6,0.843390334752461,72.57997283501216,1.011142098263623,0.00013249548667304493,0.08083320671947165,0.3957393905685143,inf,0.01987765308220399,0.04541399566347712,0.9347083512543188,litter_06_be,PFT06,WoodyBE,met.or.str,XGBRegressor
litter,4,7,0.9389271936482807,35.843499385704,0.912745364646713,5.166904090669993e-05,0.06007258387430943,0.24712912890171265,inf,0.022045414880000225,0.0572687526794958,0.920685832440504,litter_07_be,PFT07,WoodyBE,met.or.str,XGBRegressor
litter,4,8,0.9620284814855123,30.5111352130936,0.9360301344495829,3.2124804157772984e-05,0.04624694463621466,0.19486281973349268,inf,0.006542052349892256,0.05614919897434104,0.9373087486757666,litter_08_be,PFT08,WoodyBE,met.or.str,XGBRegressor
litter,4,9,-0.06588802496094526,42.236244676180895,-2.3957491162421584e-30,0.019379782272017188,0.2662056763858017,1.0324185318759758,1.006627420948158,0.061815147011675724,0.9381848529883206,3.6963031790569215e-15,litter_09_be,PFT09,WoodyBE,met.or.str,NoneType
litter,4,10,0.9648476833673506,21.4888550864321,0.9658967704806015,2.9739692582613673e-05,0.0428451948931169,0.1874895107269987,0.5941777954487864,0.00012280090785533713,0.007903518742067805,0.9919736803500768,litter_10_be,PFT10,WoodyBE,met.or.str,XGBRegressor
litter,4,11,0.9250489116909983,18.28909273583158,0.8759997994378587,6.341039620050904e-05,0.04061815284890093,0.2737719640668154,inf,0.005123809087040466,0.11010421201978962,0.8847719788931699,litter_11_be,PFT11,WoodyBE,met.or.str,MLPRegressor
litter,4,12,0.9745820204661773,14.056159291137105,0.995394964585236,2.1504212803572564e-05,0.04294529088683404,0.15943017134100673,inf,0.019004106475704684,0.002413115219688112,0.9785827783046073,litter_12_be,PFT12,WoodyBE,met.or.str,BaggingRegressor
litter,4,13,0.9840908925081464,2.7492024193653433,1.0584027764122341,1.3459481803598617e-05,0.014066551727386483,0.1261313105135024,inf,0.0051178973028653115,0.2594975882386,0.7353845144585347,litter_13_be,PFT13,WoodyBE,met.or.str,XGBRegressor
litter,4,14,0.5079894297219274,5.080315292321453,0.9626970707798861,0.0004162525975279802,0.05126416642590439,0.7014346514666013,inf,0.0038686548795989796,0.0731782271540524,0.9229531179663487,litter_14_be,PFT14,WoodyBE,met.or.str,MLPRegressor
litter,4,15,0.8334481609609672,46.41795776846837,0.8888789136617627,0.00014090680121745582,0.08548771607495971,0.408107631684379,0.3026476002869778,0.008756595413244856,0.005047642977471018,0.986195761609284,litter_15_be,PFT15,WoodyBE,met.or.str,XGBRegressor
