comp,var,ind,R2,RMSE,slope,reMSE,dNRMSE,sNRMSE,iNRMSE,f_SB,f_SDSD,f_LSC,alg
biomass,biomass_08,13,0.9014170166842649,16.611025153650623,1.0454347179677206,2.350571848253103e-05,0.04299168241086096,0.3139792721116079,inf,0.003930126410387638,0.08297432580903889,0.9130955477805736,Pipeline
biomass,biomass_08,14,0.8718341763696541,4.650068387511681,0.9350216400243182,3.055932847647732e-05,0.024126365273819273,0.3580025469606968,inf,3.050740756322065e-06,6.264515883495887e-06,0.9999906847433602,Pipeline
biomass,biomass_08,15,0.9401025052333156,10.200265689191067,0.9238013591526679,1.4281710721670104e-05,0.0661226034249637,0.24473964690397917,0.4568206533304845,0.00420894620753587,0.03767529965155492,0.9581157541409092,Pipeline
litter,litter_02_ab,1,0.9786250372562386,1.7515430651841302,0.9991447827049784,5.096557640381838e-06,0.02441612511964246,0.14620178775843143,inf,0.0005484743407580866,0.004473498245968007,0.9949780274132739,Pipeline
litter,litter_02_ab,2,0.9902595872620342,28.002648252622947,0.991106392873958,2.3224636952708154e-06,0.01617249905742909,0.09869352936219172,inf,0.00015519350631518512,0.0016692652375667194,0.9981755412561181,Pipeline
litter,litter_02_be,1,0.9843771871269994,0.45670354784688355,1.0021499896621007,3.7250388347641025e-06,0.016452568951477307,0.12499125118583558,inf,0.0016288448688320464,0.006273100914431845,0.992098054216736,Pipeline
litter,litter_02_be,2,0.9883621791366437,8.561638743297456,0.9899089207365723,2.7748738348489143e-06,0.016325427425435735,0.10787873221055365,inf,0.00015647484484800067,0.0015756944191625956,0.9982678307359896,Pipeline
litter,litter_03_ab,1,0.8157016053001791,7.580657520860891,0.9022673134927341,4.39433463757322e-05,0.04606232026900235,0.4292998890051346,inf,0.0026769140005465804,0.00018551679682453335,0.9971375692026287,Pipeline
litter,litter_03_ab,2,0.9712973038749748,40.84511512408424,1.0015840434242247,6.843752056515304e-06,0.03046729002410031,0.16941870063551187,inf,0.003305210497771734,0.008657533472969076,0.9880372560292591,Pipeline
litter,litter_03_be,1,0.7605234321024038,3.7458631940910316,0.8360539384665698,5.7099801596947114e-05,0.046857608907327535,0.4893634313039709,inf,0.0011400298252397455,0.008596956833002285,0.9902630133417579,Pipeline
litter,litter_03_be,2,0.9706019265860923,12.806854794059465,1.0007372111969655,7.009554938938394e-06,0.026153046717224626,0.17145866386364858,inf,0.0021616753184128825,0.00794988340229607,0.989888441279291,Pipeline
litter,litter_04_ab,1,0.9820553356279071,1.0392762750843922,1.0138436546413032,4.278651495491858e-06,0.010937045086595688,0.13395769620328968,inf,0.0007045756555079796,0.028350561414496434,0.9709448629299955,Pipeline
litter,litter_04_ab,2,0.9579205743291502,27.478896618085532,1.0094355661666314,1.0033244079840192e-05,0.015118877732347276,0.20513270258749522,inf,0.0002830544278046731,0.02141488328332254,0.9783020622888727,Pipeline
litter,litter_04_be,1,0.9802053309613672,0.4903753402212639,1.0019774896349927,4.719758950556217e-06,0.013498130036285954,0.14069352877312014,inf,0.0009540280482038589,0.007029224004474495,0.9920167479473216,Pipeline
litter,litter_04_be,2,0.9815972576244297,7.509831710400434,1.0014278155651513,4.38787371854323e-06,0.012226070088306592,0.1356567078163491,inf,0.00035143849453218265,0.006071203557873742,0.993577357947594,Pipeline
litter,litter_05_ab,1,0.974655781157488,1.696355935779107,0.990521525397651,6.042970634838354e-06,0.01835880257335772,0.15919867726370107,inf,0.0005483757645596722,0.00039940996889992,0.9990522142665403,Pipeline
litter,litter_05_ab,2,0.9726285966545847,39.44534580771134,1.005823356526017,6.5263241166941565e-06,0.020378624452337638,0.16544305166858864,inf,0.0020510620245649197,0.013601456325957217,0.9843474816494777,Pipeline
litter,litter_05_be,1,0.9160983478813809,1.7728220020341454,0.9530602593748786,2.000516264154008e-05,0.024192721195224937,0.2896578190186122,inf,0.0013524427029623868,0.00030497446683795383,0.9983425828301996,Pipeline
litter,litter_05_be,2,0.9562008170293606,21.767624691687143,0.9661591610997501,1.0443295891902598e-05,0.01931656172671298,0.20928254339681437,inf,0.0008472884712419224,0.0033053946174033803,0.9958473169113548,Pipeline
litter,litter_06_ab,1,0.9587808891591233,5.671076740493717,0.9968424795637999,9.828114172836607e-06,0.030927848995750195,0.20302490202159126,inf,0.00789808353352307,0.007129204068777054,0.9849727123976999,Pipeline
litter,litter_06_ab,2,0.9663191302068127,52.876384134656355,0.9733720836327782,8.03072718006373e-06,0.024472222199437177,0.18352348567196325,inf,0.00021187238173573468,0.0028744778169216495,0.9969136498013427,Pipeline
litter,litter_06_be,1,0.9584123445166853,3.387820893018316,0.9953478669314239,9.915988431882374e-06,0.02636054722137993,0.20393051631208775,inf,0.0034204380286970613,0.006112254809751948,0.990467307161551,Pipeline
